replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,infer_neg_pass,infer_pos_pass,magnitude_neg_pass,magnitude_pos_pass,component_disagreement,sigma_tau_design,sigma_tau_eff,N,N_eligible,N_estimable,N_nonestimable,nonestimable_fraction,nonestimable_reasons,median_leverage_fraction,min_leverage_fraction_estimable,estimability_summary_max_smd,estimability_summary_fired,estimability_information_sufficient,estimability_support_passed,estimability_opposite_passed,estimability_adequacy_passed,estimability_conclusion_changing,nonestimable_abs_bound_sum,support_ucb_upper,eligible_lcb_lower,eligible_ucb_upper,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,gate_applicable,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
196,sequential_evalue,martingale_evalue,True,ok,-1.0555825284543774,3.3834865846991855,4.814436568713354,-6.70329088504804,33.27195169136211,1.0,1.0,,,1.0,1.0,-1.2962132621837537,-1.6194676287243235,False,False,False,False,False,0.007071067811865475,0.006989627711274209,24,24,24,0,0.0,{},0.7785117153098272,0.7004212386308311,0.0,False,True,False,False,True,False,0.0,4.814436568713354,-6.70329088504804,4.814436568713354,91.91666666666667,1.1148064142560945,0.013675327498004972,False,1.3262705027573383,False,0.0253472222222223,False,False,0.005245784580994122,0.0253472222222223,False,False,-1.1401672778650564,0.1608647283283523,-0.6049626832609655,False,forward_only_adequate
197,sequential_evalue,martingale_evalue,True,ok,7.06719812049151,3.2524986184165234,12.475843231344552,1.2345439356385164,33.60206643305423,1.0,0.7233865950666,,,1.0,0.7233865950666,-2.5228315223958844,0.32381149009394505,False,False,False,False,False,0.007071067811865475,0.007039813726576073,24,24,24,0,0.0,{},0.7763386859308488,0.7040834223906077,0.0,False,True,False,False,True,False,0.0,12.47584323134455,1.2345439356385164,12.47584323134455,92.375,1.1367746597370807,0.02253724731302076,False,1.2571151176010487,False,0.025694444444444353,False,False,0.045760372207078515,0.025694444444444353,False,False,1.1077460778613204,0.14604193606554555,1.3528764270897335,False,forward_only_adequate
198,sequential_evalue,martingale_evalue,True,ok,-1.5851926163279717,3.553931725573562,6.13685903073164,-6.999190269030458,34.10565969191208,1.0,1.0,,,1.0,1.0,-1.1432381001494525,-1.7532652324069842,False,False,False,False,False,0.007071067811865475,0.006957629861267688,24,24,24,0,0.0,{},0.7824237623377974,0.7063215236390918,0.0,False,True,False,False,True,False,0.0,6.13685903073164,-6.999190269030458,6.13685903073164,92.125,1.1387975656517795,0.012368810254500942,False,1.2689479740457206,False,0.03645833333333337,False,False,0.008102169826939185,0.03645833333333337,False,False,-0.09627511616672915,0.11892123064984027,-0.581535206165088,False,forward_only_adequate
199,sequential_evalue,martingale_evalue,True,ok,-2.7354809610948334,3.535374540974261,3.6861072103883843,-8.415237345183337,32.656187972645476,1.0,1.0,,,1.0,1.0,-0.8307516261540692,-1.9720031619848193,False,False,False,False,False,0.007071067811865475,0.006973979346029169,24,24,24,0,0.0,{},0.7954643317954471,0.7199996140031715,0.0,False,True,False,False,True,False,0.0,3.6861072103883843,-8.415237345183337,3.6861072103883843,93.875,1.103293662213724,0.006654002111187781,False,1.333261707978648,False,0.03125,False,False,0.01566590836060171,0.03125,False,False,-0.5333202260642728,0.1553291649510369,-0.8036703476348259,False,forward_only_adequate
200,sequential_evalue,martingale_evalue,True,ok,1.7316657238365656,3.634443888262146,8.126341793129727,-4.727727085253099,34.20295345890966,1.0,1.0,,,1.0,1.0,-1.8501573379173917,-1.0426913786074952,False,False,False,False,False,0.007071067811865475,0.006971198132163535,24,24,24,0,0.0,{},0.7811311523820096,0.6923100465347135,0.0,False,True,False,False,True,False,0.0,8.126341793129727,-4.727727085253099,8.126341793129727,92.75,1.1481483317982082,0.003940393364815746,False,1.2486235756047392,False,0.015972222222222276,False,False,0.008874067944755357,0.015972222222222276,False,False,-0.35663568779552346,0.1311652193430124,0.13597809195586402,False,forward_only_adequate
201,sequential_evalue,martingale_evalue,True,ok,-1.2476594506859737,3.0846736554067093,3.4505972995657865,-7.131171551220629,32.7970648488061,1.0,1.0,,,1.0,1.0,-1.2796914571770452,-1.6601398410368966,False,False,False,False,False,0.007071067811865475,0.007034359402668268,24,24,24,0,0.0,{},0.7926184820676546,0.738720754277952,0.0,False,True,False,False,True,False,0.0,3.450597299565787,-7.131171551220629,3.450597299565787,93.58333333333333,1.1159090294546248,0.04524694210288656,False,1.2391936812134243,False,0.040277777777777746,False,False,0.006324413951902832,0.040277777777777746,False,False,-1.4716276347330353,0.21760260258394423,-0.9253140085360172,False,forward_only_adequate
202,sequential_evalue,martingale_evalue,True,ok,-7.515149416770025,3.9028972329568687,-1.285654158355884,-14.495898034841737,32.44584615917607,0.48208834720413274,1.0,,,0.48208834720413274,1.0,0.7296278887730058,-2.6048382497436187,False,False,False,False,False,0.007071067811865475,0.0070333439368528705,24,24,24,0,0.0,{},0.7713672413069017,0.6835967722598619,0.0,False,True,False,False,True,False,0.0,-1.285654158355884,-14.495898034841737,-1.285654158355884,91.45833333333333,1.0911955990779036,0.008501303574422301,False,1.3089604919063453,False,0.011111111111111072,False,False,0.05164440848056695,0.011111111111111072,False,False,0.0828129855304722,0.0735412034915588,-0.5828524835971501,False,forward_only_adequate
203,sequential_evalue,martingale_evalue,True,ok,2.1932083881606514,3.726044469138533,8.746025431038587,-3.4564918995700866,34.50746624229569,1.0,1.0,,,1.0,1.0,-1.7956508938826192,-1.1193015514194369,False,False,False,False,False,0.007071067811865475,0.006898748281379538,24,24,24,0,0.0,{},0.7836909398813106,0.7288318859172801,0.0,False,True,False,False,True,False,0.0,8.746025431038587,-3.456491899570087,8.746025431038587,93.375,1.1501876031899019,0.028381657823839605,False,1.2857455529441741,False,0.022222222222222254,False,False,0.011592022058493029,0.022222222222222254,False,False,1.4199968334610606,0.18618110631536527,1.763154104525929,False,forward_only_adequate
204,sequential_evalue,martingale_evalue,True,ok,5.956420642818377,3.6107949715834766,12.646552496364412,0.2320909664402544,34.25248770900675,1.0,0.9639398934770608,,,1.0,0.9639398934770608,-2.445873080224465,0.03672633748038079,False,False,False,False,False,0.007071067811865475,0.006889210700827747,24,24,24,0,0.0,{},0.7920800691465728,0.7309835781684123,0.0,False,True,False,False,True,False,0.0,12.646552496364412,0.2320909664402544,12.646552496364412,94.0,1.1439196434569685,0.02071828399179587,False,1.2628827612111628,False,0.019444444444444375,False,False,0.03713845063724261,0.019444444444444375,False,False,-1.2134719091364963,0.19321452036037726,2.084977634577218,False,forward_only_adequate
205,sequential_evalue,martingale_evalue,True,ok,-4.237592899673918,3.0998840008253015,0.4346512612630278,-10.77529614493429,34.67185985226718,1.0,1.0,,,1.0,1.0,-0.5390148302123765,-2.1976511967529704,False,False,False,False,False,0.007071067811865475,0.007016973162358903,24,24,24,0,0.0,{},0.7786422187390547,0.7281493743604449,0.0,False,True,False,False,True,False,0.0,0.4346512612630278,-10.77529614493429,0.4346512612630278,92.5,1.1699514087967835,0.015734427235462253,False,1.226519062793464,False,0.018055555555555602,False,False,0.024292459143330346,0.018055555555555602,False,False,0.36376799725980746,0.10430294500588269,-0.7217834500507234,False,forward_only_adequate
206,sequential_evalue,martingale_evalue,True,ok,5.25450349882047,3.8327086864008115,11.904871112856437,-1.1992235791230064,33.57135328562198,1.0,1.0,,,1.0,1.0,-2.3755712644115214,-0.038295573212727585,False,False,False,False,False,0.007071067811865475,0.006982122614125813,24,24,24,0,0.0,{},0.7712138998941527,0.6935769638076081,0.0,False,True,False,False,True,False,0.0,11.904871112856435,-1.1992235791230064,11.904871112856435,93.0,1.1302325178381842,0.00998836583458811,False,1.2886556378891163,False,0.01736111111111116,False,False,0.03251328626435084,0.01736111111111116,False,False,2.1746981532095404,0.39254092366093174,2.338022226507069,False,forward_only_adequate
