replicate,inference_route,calibration,route_valid,route_reason,beta_hat,se,ucb,lcb,beta_min,p_infer_less,p_infer_greater,p_rand_less,p_rand_greater,p_seq_less,p_seq_greater,log_e_seq_less,log_e_seq_greater,sigma_tau_design,sigma_tau_eff,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
10,assignment_isolation,plus_one_randomisation,True,ok,-19.487913208831205,3.965100893348543,-11.556126994072027,-26.35911955459486,28.72639005881621,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.66666666666667,0.9933822158578368,0.004067038420177942,False,0.5256764218747405,False,0.027430555555555514,False,False,0.18291663683966242,0.027430555555555514,True,-0.9998022153481935,0.2724724140029148,-4.0463220837115905,False,forward_only_adequate
11,assignment_isolation,plus_one_randomisation,True,ok,-21.16707296791093,4.415419156061661,-13.528268585984344,-28.811468277198905,28.452564138420747,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.75,0.9894683438937616,0.023154672686828946,False,0.49358453111597705,False,0.018055555555555602,False,False,0.20226541961549957,0.018055555555555602,True,0.06486631103100636,0.1534373260995925,-3.696784318478492,False,forward_only_adequate
12,assignment_isolation,plus_one_randomisation,True,ok,-15.290474595197262,2.6956069089450203,-10.779658936304887,-19.75385877533426,28.683051957918096,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.83333333333333,0.9875540493796382,0.027996865329572334,False,0.5192707499773082,False,0.018750000000000044,False,False,0.13852362797952075,0.018750000000000044,True,0.46710301496364254,0.09987662091697345,-3.0588738618602562,False,forward_only_adequate
13,assignment_isolation,plus_one_randomisation,True,ok,-20.427879442329587,3.4465070394936523,-14.106920841167181,-25.665541185528582,30.06951605326486,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.29166666666667,1.0377886256951214,0.003538270214754724,False,0.5252648105173731,False,0.025347222222222188,False,False,0.1836373201920778,0.025347222222222188,True,1.120846143302653,0.21561022014098835,-2.103095568927995,False,forward_only_adequate
14,assignment_isolation,plus_one_randomisation,True,ok,-23.598587976391006,3.0079662412457657,-17.60180963535735,-28.326567816456098,29.051714577676332,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.79166666666667,1.010521968190135,0.006103585644730588,False,0.5121283718351509,False,0.021874999999999978,False,False,0.22373950865436376,0.021874999999999978,True,-0.04856569394406857,0.18157516112320926,-2.585279895578438,False,forward_only_adequate
15,assignment_isolation,plus_one_randomisation,True,ok,-20.540785167590784,3.873946984954765,-13.468327220222154,-26.748719934396195,30.010603171875633,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.125,1.0402743904906924,0.0070468497674444,False,0.500347630712788,False,0.01805555555555549,False,False,0.18430592446297345,0.01805555555555549,True,0.09483867240376831,0.20013051546655197,-2.6304689527290375,False,forward_only_adequate
16,assignment_isolation,plus_one_randomisation,True,ok,-20.396010924417677,5.04059493205757,-11.707131905913892,-28.56203147894079,29.634659931043863,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.41666666666667,1.028800130966444,0.01658833251830748,False,0.5166780678354317,False,0.024652777777777746,False,False,0.18517050319696438,0.024652777777777746,True,-0.8054512424427178,0.16670090091904957,-3.7054344382197915,False,forward_only_adequate
17,assignment_isolation,plus_one_randomisation,True,ok,-25.189844369082664,3.5071917911221884,-18.729653811665536,-30.901534644948427,29.83640319027775,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.20833333333333,1.0292928481019863,0.0011935186270902788,False,0.5124353903307898,False,0.01909722222222221,False,False,0.23602660050537816,0.01909722222222221,True,1.4585940554072878,0.1929798444878445,-3.24065848613392,False,forward_only_adequate
18,assignment_isolation,plus_one_randomisation,True,ok,-22.63900407283792,5.311006993124351,-14.94693668468957,-32.946968571421266,28.49429873944559,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.91666666666667,0.9866429534090897,0.017441540006671138,False,0.5120374965366543,False,0.018055555555555602,False,False,0.21927237148417655,0.018055555555555602,True,-0.7757735119932486,0.12869572468186513,-4.183702117877895,False,forward_only_adequate
19,assignment_isolation,plus_one_randomisation,True,ok,-21.273158899783407,3.3715484490851386,-15.476899639769162,-26.929048397109874,28.952135562340473,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.08333333333333,1.0033666012916327,0.02470374012931344,False,0.49077376347039814,False,0.018749999999999933,False,False,0.20018222485924841,0.018749999999999933,True,0.788787770128125,0.1573162309199734,-3.0049797829084715,False,forward_only_adequate
20,assignment_isolation,plus_one_randomisation,True,ok,-17.60619915661402,3.179535862727875,-11.511545101848057,-22.32707035420619,28.904197689486107,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.5,1.0038748686529255,0.023777352383096292,False,0.49920970354294275,False,0.027430555555555514,False,False,0.16043641115232604,0.027430555555555514,True,0.4370349956421339,0.10436340871339776,-1.8347664193629576,False,forward_only_adequate
21,assignment_isolation,plus_one_randomisation,True,ok,-19.461816343162557,4.4463371507414,-11.508684095863806,-26.73165025265233,29.189098257394416,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.83333333333333,1.0102619171747202,0.028855785056200334,False,0.5164485169922246,False,0.02951388888888884,False,False,0.17907685518229519,0.02951388888888884,True,-0.8509463434316072,0.19359845907717232,-3.5233547660932967,False,forward_only_adequate
22,assignment_isolation,plus_one_randomisation,True,ok,-18.333065501810154,3.79508258426507,-12.824890242399675,-25.547453265596758,28.623353367977895,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.875,0.9960505426682376,0.009913657545199385,False,0.523028939204848,False,0.02951388888888884,False,False,0.1697833773803227,0.02951388888888884,True,0.7402161495898497,0.12771779730140503,-1.5299159185117257,False,forward_only_adequate
23,assignment_isolation,plus_one_randomisation,True,ok,-26.767844614681213,4.377263041936005,-19.382896590607128,-34.30461541586881,30.162888913907686,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.625,1.037363319157924,0.01522846433066886,False,0.5087053071118256,False,0.015972222222222276,False,False,0.25061927952993496,0.015972222222222276,True,-0.47753561689752877,0.13741723459408914,-3.6826400950225064,False,forward_only_adequate
24,assignment_isolation,plus_one_randomisation,True,ok,-15.187419021634303,4.708425754055623,-6.666477595060133,-22.936528768302242,29.366733037799428,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,94.66666666666667,1.0102042339815087,0.011882151947109933,False,0.5107573033227674,False,0.02013888888888893,False,False,0.13378535121523294,0.02013888888888893,True,1.578527132876993,0.1903565698978703,-0.6500850252193713,False,forward_only_adequate
25,assignment_isolation,plus_one_randomisation,True,ok,-21.43916239886478,3.3380097556331942,-15.722179080288234,-27.267671685104936,29.952415501296166,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.20833333333333,1.033295027629509,0.013312465548735044,False,0.5255106407939685,False,0.01388888888888895,False,False,0.19523048679285476,0.01388888888888895,True,-1.145316523394963,0.11544109327606554,-3.956969245129616,False,forward_only_adequate
26,assignment_isolation,plus_one_randomisation,True,ok,-19.814161208428796,3.2758308931183118,-14.13362222539945,-25.274491174397156,29.14046542995309,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.70833333333333,1.007920706313675,0.058183115822097946,False,0.4968478509009288,False,0.03402777777777777,False,False,0.18335911859844325,0.03402777777777777,True,-0.6361872540798439,0.16754766305270388,-1.4550156725462515,False,forward_only_adequate
27,assignment_isolation,plus_one_randomisation,True,ok,-21.10332384214603,4.357458283840858,-14.016563616212963,-28.903750064214915,29.397000565181997,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.29166666666667,1.0251699057873287,0.007196642422333573,False,0.4805455788705579,False,0.01909722222222221,False,False,0.1934504902143976,0.01909722222222221,True,0.1454368507858531,0.09744455655606923,-3.5350230388973536,False,forward_only_adequate
28,assignment_isolation,plus_one_randomisation,True,ok,-21.609020571484518,3.5282365075717803,-15.977257414227966,-27.816976663588118,29.627773540316912,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.0,1.0263361817394745,0.008345068751973094,False,0.5027114251792223,False,0.015277777777777835,False,False,0.19857340168430665,0.015277777777777835,True,1.8281111600717703,0.35208963425878304,-2.0657225195887623,False,forward_only_adequate
29,assignment_isolation,plus_one_randomisation,True,ok,-19.825395530227066,3.9537573404766597,-12.846559090376168,-26.077058525491143,28.85709077936224,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.75,1.0035361904163458,0.013219411147014337,False,0.5465900595386266,False,0.021874999999999978,False,False,0.18441455895187078,0.021874999999999978,True,-0.1523595435920071,0.19311079815005727,-3.878063819859179,False,forward_only_adequate
30,assignment_isolation,plus_one_randomisation,True,ok,-28.389238674104586,4.9472090905391894,-19.85808430233394,-36.72714393793865,29.916019216393963,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,96.54166666666667,1.0392408418969048,0.013601961141389216,False,0.5008163470533737,False,0.01666666666666672,False,False,0.26718353379728715,0.01666666666666672,True,0.5636074161596146,0.22680602346087556,-2.42277262780142,False,forward_only_adequate
31,assignment_isolation,plus_one_randomisation,True,ok,-18.788695215649632,4.106925489510101,-11.306034917967303,-24.917712977967593,29.441785034275664,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,95.79166666666667,1.018786094734895,0.025830345913736414,False,0.5172806461609444,False,0.040277777777777746,False,False,0.17017747637091507,0.040277777777777746,True,0.7313108309979841,0.1461286342163108,-2.0978603465609065,False,forward_only_adequate
32,assignment_isolation,plus_one_randomisation,True,ok,-17.879702670840192,3.898993923131034,-11.056531191079696,-24.113660279002037,28.39353323688867,0.001,1.0,0.001,1.0,,,,,0.007071067811865475,0.007071067811865475,24,97.54166666666667,0.9914470643142077,0.04942188008251717,False,0.519132493925945,False,0.019444444444444486,False,False,0.16577127112077222,0.019444444444444486,True,-2.4029289827832376,0.36781210182958385,-3.0574323457726242,False,forward_only_adequate
