replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
526,-54.06314389918043,5.634651943888558,-44.35602430259381,-64.37870800863999,45.4456864315503,0.001,1.0,24,47.5,1.1073743987674898,0.05261917305280571,False,0.5134156151107065,False,0.03125,False,False,0.48472517348505684,0.03125,True,-0.04792688817398825,0.15461922869682618,-6.19309899534243,False,forward_only_adequate
527,-54.95939071458597,4.177230244243661,-48.56095519484594,-63.04673602544357,43.33347194052906,0.001,1.0,24,49.125,1.0738157631456904,0.018999249702088408,False,0.49565117957867205,False,0.05486111111111114,False,False,0.5053612975482836,0.05486111111111114,True,-0.20772645631415848,0.2935162112464192,-5.905213585624679,False,supported
528,-60.011437711659035,4.535907674604613,-52.14756946508622,-67.19335154496255,43.79746438862324,0.001,1.0,24,48.333333333333336,1.0765330030483362,0.05570930259570753,False,0.5414019938988643,False,0.02430555555555558,False,False,0.5429617246200252,0.02430555555555558,True,-1.4545731707044662,0.2921026281872275,-6.469485901147464,False,supported
529,-56.93916046948553,4.446771339798956,-48.937364559197945,-64.21862798307731,43.27536148994659,0.001,1.0,24,48.25,1.0627824389787397,0.03713590159765801,False,0.4861365632186126,False,0.04375000000000007,False,False,0.5254715852927612,0.04375000000000007,True,-0.37692505375384927,0.16346867348316782,-7.13762721808763,False,supported
530,-67.61313478887955,4.793107240263163,-59.19354002982617,-75.3284287420653,45.19475618075193,0.001,1.0,24,48.625,1.1142249048150246,0.027855333198369442,False,0.4877677284592135,False,0.015277777777777835,False,False,0.5801011121398979,0.015277777777777835,True,-0.17866881479291544,0.18973821537688562,-6.738794228347813,False,supported
531,-49.47328309172605,5.174379998125335,-41.24062512663835,-58.62279944074323,43.67513470223324,0.001,1.0,24,48.041666666666664,1.0702821746605944,0.025846124928786737,False,0.5159223431104665,False,0.019444444444444486,False,False,0.46113090518650035,0.019444444444444486,True,0.34497926293469017,0.21322949706707647,-5.840711024088618,False,forward_only_adequate
532,-61.58733000682252,4.604427133910001,-53.71327206826285,-69.26449263432549,43.664688242168005,0.001,1.0,24,47.333333333333336,1.0621085747593733,0.0026887936175397508,False,0.5029523304282383,False,0.02013888888888893,False,False,0.560280817618385,0.02013888888888893,True,0.30563475441430593,0.22516843196595565,-6.563049305637163,False,supported
533,-56.252611158205205,5.725650452696058,-45.83597542635311,-65.11200840772347,44.413048406215424,0.001,1.0,24,47.833333333333336,1.0860027195775528,0.061352847466168356,False,0.5000831146541534,False,0.04027777777777786,False,False,0.5106194564664543,0.04027777777777786,True,-0.18638917062460827,0.15903238795214983,-7.344176870412054,False,supported
534,-63.76209615918458,4.34237666295741,-55.62492958854791,-71.27086992954463,44.423482571973935,0.001,1.0,24,47.875,1.0867308651294534,0.04133165903790791,False,0.5326293830717749,False,0.05486111111111114,False,False,0.5654404081291672,0.05486111111111114,True,-0.5052628544938538,0.3358081932065136,-5.833822205026971,False,supported
535,-64.41652957264323,4.168475270795858,-57.123800897624264,-71.99713560530014,43.304132004512866,0.001,1.0,24,47.666666666666664,1.0570407638761135,0.05230404353519511,False,0.5219930902362482,False,0.03541666666666676,False,False,0.581944311618898,0.03541666666666676,True,-1.6690455041303682,0.2432045727286981,-7.302340751901746,False,supported
